qid,query,docno,score,rank,text
935353,when and where did the battle of manassas take place,msmarco_passage_17_635369419,19.913597106933594,57,"The Fighting Ninth went on to battle the Confederates at the Battle of Second Manassas, where the Union Army was soundly defeated, and at the Battle of Antietam, where a slight Union victory prompted Abraham Lincoln to sign the Emancipation Proclamation."
935353,when and where did the battle of manassas take place,msmarco_passage_38_379652143,19.875520706176758,58,"This battle marked the height of Confederate power during the Civil War. While visiting, take a guided tour of the park, or observe a living history reenactment of the battle that took place. Address: 6511 Sudley Rd, Manassas, VA 20109. Website: www.nps.gov."
935353,when and where did the battle of manassas take place,msmarco_passage_00_565095356,19.836647033691406,59,"Battle of First Bull Run Staff ride guide, Center of Military History, United States Army. Manassas National Battlefield Park website. First Battle of Manassas: An End to Innocence, a National Park Service Teaching with Historic Places (TwHP) lesson plan."
935353,when and where did the battle of manassas take place,msmarco_passage_64_134999308,19.633642196655273,60,"While the 2nd Massachusetts' brigade was present at the Battle of Second Manassas later that month, it was held in reserve and did not see action. On September 17, Gordon's brigade saw heavy combat in the East Woods during the Battle of Antietam ."
935353,when and where did the battle of manassas take place,msmarco_passage_02_278174203,19.633642196655273,61,"While the 2nd Massachusetts' brigade was present at the Battle of Second Manassas later that month, it was held in reserve and did not see action. On September 17, Gordon's brigade saw heavy combat in the East Woods during the Battle of Antietam ."
935353,when and where did the battle of manassas take place,msmarco_passage_45_533450333,19.35533905029297,62,The battles of Second Manassas and Antietam added to the already overcrowded and strained hospital system as thousands of wounded and captured men streamed into the Confederate capital as did the subsequent Battle of Fredericksburg.
935353,when and where did the battle of manassas take place,msmarco_passage_04_208491796,18.865863800048828,63,When did the Battle of Bunker Hill take place? The battle of bunker hill took place on after dark on June 16.
935353,when and where did the battle of manassas take place,msmarco_passage_04_216457794,18.837095260620117,64,"This is why it was named ""The Battle of Bull Run."". The Confederate Army named their battles after towns or
structures nearby, therefore,
Union-1st Bull Run
Confederate-1st Manassas
Union-2nd Bull Run
Confederate-2nd Manassas
Union-Pittsburg Landing
Confederate-Shiloh
Union-Antietam
Confederate-Sharpsburg
Union- Olustee
Confederate-Ocean Pond. Where did the union surrender in the first Battle of Bull Run?"
935353,when and where did the battle of manassas take place,msmarco_passage_04_204109182,18.805665969848633,65,"Where did the Battle of Gettysburg take place and what year? It took place in Gettysburg, Pennsylvania from July 1st to July
3rd, 1863. Where did the greatest battle of the American Civil War take place?"
935353,when and where did the battle of manassas take place,msmarco_passage_21_378430062,18.80105209350586,66,"Ashby organized the first Confederate horse artillery, named Chew's Battery, as part of this regiment. The 7th did not participate directly in the First Battle of Manassas, arriving on July 22, but Ashby aided the Confederate cause by screening the movement of Johnston's army to the Manassas area."
935353,when and where did the battle of manassas take place,msmarco_passage_04_204108335,18.528900146484375,67,"Where eas the battle take place? The battle of gettysburg take place at the
Pensylvania&amp;PA. When did the battle of Vicksburg and Gettysburg take place? ANSWER
The siege and battle of Vicksburg take place from May 19 to July
4,1863. The battle of Gettysburg take place from July 1 to July
3,1863."
935353,when and where did the battle of manassas take place,msmarco_passage_63_337837504,18.296897888183594,68,"Victims and Casualties of the First Manassas or Bull Run. The First Manassas or Bull Run was the biggest battle in American history until then. The numbers looked enormous when compared to all the previous wars. When compared to the rest of the Civil War, it was a midsize Civil War battle with a moderate number of casualties."
935353,when and where did the battle of manassas take place,msmarco_passage_14_10135865,18.210002899169922,69,"This particular game in the series covers the First Battle of Manassas, the Second Battle of Manassas (using the same map), and a hypothetical Third Battle of Manassas. While my one of my favorites (which is what you asked for) it is also a fairly complex game with 30+ pages of pretty dense reading."
935353,when and where did the battle of manassas take place,msmarco_passage_04_216453637,17.953269958496094,70,"After their defeat at the First Battle of Bull Run where did the Union Army retreat to? After the Confederates defeated the Union at Bull Run
(Manassas), Brig. Gen. Irvin McDowell retreated to Washington."
935353,when and where did the battle of manassas take place,msmarco_passage_04_204109926,17.943941116333008,71,"It took place at Gettysburg, in South Central Pennsylvania just
above the Mason-Dixon Line from Maryland. When did the battle of Gettysburg take place? It took place July first to July third, 1863. In what year did the Battle of Gettysburg take place?"
935353,when and where did the battle of manassas take place,msmarco_passage_30_765078909,17.88347053527832,72,"At Lexington and Concord, Mass in 1775. Where did the Battle of Bunker Hill take place? Breed's Hill. Why was the British victory at Bunker Hill ""too dearly bought?"". This Battle of Bunker Hill occurred in June 1775, when the Patriots put cannon's on Breed's Hill instead of Bunker Hill because it was closer to Boston."
935353,when and where did the battle of manassas take place,msmarco_passage_04_204109527,17.790864944458008,73,"by a mistake the south was looking for shoes. What town did the battle of gettsburg take place in? The Battle of Gettysburg was fought July 1-3, 1863, in and around the town of Gettysburg, Pennsylvania. Gettysburg where did the battle take place?"
935353,when and where did the battle of manassas take place,msmarco_passage_04_204108803,17.789264678955078,74,"What year did the Battle of Gettysburg take place? Gettysburg took place on July 1-3, 1963. Did the Battle of the Gettysburg take place in Virginia? The Gettysburg Campaign took place from Virginia, Maryland and
Pennsylvania."
